CBSA_ID,CBSA NAME,CBSA,ACTIVITY LEVEL,ACTIVITY LEVEL LABEL,WEEKEND,WEEK,SEASON
580,"Decatur, IN",19540,Level Level 3,Minimal,undefined,15,2023-24
567,"Defiance, OH",19580,Level Level 1,Minimal,undefined,15,2023-24
41,"Deltona-Daytona Beach-Ormond Beach, FL",19660,Level Level 2,Minimal,undefined,15,2023-24
335,"Deming, NM",19700,Level Level 2,Minimal,undefined,15,2023-24
472,"Denver-Aurora-Lakewood, CO",19740,Level Level 3,Minimal,undefined,15,2023-24
397,"DeRidder, LA",19760,Level Level 2,Minimal,undefined,15,2023-24
641,"Des Moines-West Des Moines, IA",19780,Level Level 1,Minimal,undefined,15,2023-24
663,"Detroit-Warren-Dearborn, MI",19820,Level Level 9,High,undefined,15,2023-24
705,"Dickinson, ND",19860,Level Level 1,Minimal,undefined,15,2023-24
415,"Dothan, AL",20020,Level Level 1,Minimal,undefined,15,2023-24
865,"Douglas, GA",20060,Level Level 5,Low,undefined,15,2023-24
604,"Dover, DE",20100,Level Level 1,Minimal,undefined,15,2023-24
410,"Dublin, GA",20140,Level Level 1,Minimal,undefined,15,2023-24
371,"DuBois, PA",20180,Level Level 1,Minimal,undefined,15,2023-24
327,"Duluth, MN-WI",20260,Level Level 1,Minimal,undefined,15,2023-24
376,"Dunn, NC",20380,Level Level 1,Minimal,undefined,15,2023-24
428,"Durango, CO",20420,Level Level 2,Minimal,undefined,15,2023-24
399,"Durham-Chapel Hill, NC",20500,Level Level 2,Minimal,undefined,15,2023-24
6,"Dyersburg, TN",20540,Level Level 2,Minimal,undefined,15,2023-24
117,"Easton, MD",20660,Level Level 2,Minimal,undefined,15,2023-24
515,"Eau Claire, WI",20740,Level Level 1,Minimal,undefined,15,2023-24
674,"Effingham, IL",20820,Level Level 3,Minimal,undefined,15,2023-24
391,"El Centro, CA",20940,Level Level 1,Minimal,undefined,15,2023-24
69,"Elizabeth City, NC",21020,Level Level 1,Minimal,undefined,15,2023-24
341,"Elizabethtown-Fort Knox, KY",21060,Level Level 2,Minimal,undefined,15,2023-24
859,"Elkhart-Goshen, IN",21140,Level Level 4,Low,undefined,15,2023-24
297,"Elko, NV",21220,Level Level 1,Minimal,undefined,15,2023-24
806,"Elmira, NY",21300,Level Level 2,Minimal,undefined,15,2023-24
114,"El Paso, TX",21340,Level Level 1,Minimal,undefined,15,2023-24
630,"Emporia, KS",21380,Level Level 1,Minimal,undefined,15,2023-24
600,"Enid, OK",21420,Level Level 3,Minimal,undefined,15,2023-24
622,"Enterprise, AL",21460,Level Level 1,Minimal,undefined,15,2023-24
413,"Erie, PA",21500,Level Level 3,Minimal,undefined,15,2023-24
5,"Escanaba, MI",21540,Level Level 4,Low,undefined,15,2023-24
382,"Espa̱ola, NM",21580,Level Level 1,Minimal,undefined,15,2023-24
320,"Eufaula, AL-GA",21640,Level Level 3,Minimal,undefined,15,2023-24
279,"Eugene, OR",21660,Level Level 2,Minimal,undefined,15,2023-24
904,"Evansville, IN-KY",21780,Level Level 2,Minimal,undefined,15,2023-24
849,"Fairmont, MN",21860,Level Level 2,Minimal,undefined,15,2023-24
810,"Fairmont, WV",21900,Level Level 1,Minimal,undefined,15,2023-24
650,"Fallon, NV",21980,Level Level 1,Minimal,undefined,15,2023-24
697,"Fargo, ND-MN",22020,Level Level 6,Moderate,undefined,15,2023-24
560,"Faribault-Northfield, MN",22060,Level Level 1,Minimal,undefined,15,2023-24
936,"Farmington, MO",22100,Level Level 3,Minimal,undefined,15,2023-24
319,"Farmington, NM",22140,Level Level 3,Minimal,undefined,15,2023-24
432,"Fayetteville, NC",22180,Level Level 4,Low,undefined,15,2023-24
64,"Fayetteville-Springdale-Rogers, AR-MO",22220,Level Level 1,Minimal,undefined,15,2023-24
896,"Fergus Falls, MN",22260,Level Level 1,Minimal,undefined,15,2023-24
554,"Fernley, NV",22280,Level Level 1,Minimal,undefined,15,2023-24
450,"Findlay, OH",22300,Level Level 1,Minimal,undefined,15,2023-24
572,"Fitzgerald, GA",22340,Level Level 2,Minimal,undefined,15,2023-24
100,"Flagstaff, AZ",22380,Level Level 2,Minimal,undefined,15,2023-24
764,"Flint, MI",22420,Level Level 5,Low,undefined,15,2023-24
253,"Florence, SC",22500,Level Level 1,Minimal,undefined,15,2023-24
373,"Florence-Muscle Shoals, AL",22520,Level Level 1,Minimal,undefined,15,2023-24
175,"Forest City, NC",22580,Level Level 2,Minimal,undefined,15,2023-24
322,"Fort Collins, CO",22660,Level Level 1,Minimal,undefined,15,2023-24
636,"Fort Madison-Keokuk, IA-IL-MO",22800,Level Level 2,Minimal,undefined,15,2023-24
38,"Fort Payne, AL",22840,Level Level 1,Minimal,undefined,15,2023-24
304,"Fort Polk South, LA",22860,Level Level 3,Minimal,undefined,15,2023-24
643,"Fort Smith, AR-OK",22900,Level Level 1,Minimal,undefined,15,2023-24
607,"Fort Wayne, IN",23060,Level Level 6,Moderate,undefined,15,2023-24
278,"Frankfort, IN",23140,Level Level 1,Minimal,undefined,15,2023-24
420,"Frankfort, KY",23180,Level Level 1,Minimal,undefined,15,2023-24
729,"Freeport, IL",23300,Level Level 2,Minimal,undefined,15,2023-24
577,"Fremont, NE",23340,Level Level 3,Minimal,undefined,15,2023-24
573,"Fremont, OH",23380,Level Level 2,Minimal,undefined,15,2023-24
124,"Fresno, CA",23420,Level Level 5,Low,undefined,15,2023-24
396,"Gadsden, AL",23460,Level Level 1,Minimal,undefined,15,2023-24
471,"Gainesville, FL",23540,Level Level 2,Minimal,undefined,15,2023-24
484,"Gainesville, GA",23580,Level Level 2,Minimal,undefined,15,2023-24
827,"Galesburg, IL",23660,Level Level 2,Minimal,undefined,15,2023-24
812,"Gardnerville Ranchos, NV",23820,Level Level 4,Low,undefined,15,2023-24
805,"Gettysburg, PA",23900,Level Level 4,Low,undefined,15,2023-24
935,"Glasgow, KY",23980,Level Level 2,Minimal,undefined,15,2023-24
929,"Goldsboro, NC",24140,Level Level 4,Low,undefined,15,2023-24
58,"Grand Forks, ND-MN",24220,Level Level 1,Minimal,undefined,15,2023-24
732,"Grand Island, NE",24260,Level Level 4,Low,undefined,15,2023-24
395,"Grand Junction, CO",24300,Level Level 2,Minimal,undefined,15,2023-24
436,"Grand Rapids, MN",24330,Level Level 1,Minimal,undefined,15,2023-24
157,"Grand Rapids-Wyoming, MI",24340,Level Level 1,Minimal,undefined,15,2023-24
513,"Grants, NM",24380,Level Level 1,Minimal,undefined,15,2023-24
118,"Grants Pass, OR",24420,Level Level 3,Minimal,undefined,15,2023-24
768,"Greeley, CO",24540,Level Level 3,Minimal,undefined,15,2023-24
267,"Green Bay, WI",24580,Level Level 5,Low,undefined,15,2023-24
303,"Greeneville, TN",24620,Level Level 1,Minimal,undefined,15,2023-24
17,"Greenfield Town, MA",24640,Level Level 2,Minimal,undefined,15,2023-24
638,"Greensboro-High Point, NC",24660,Level Level 1,Minimal,undefined,15,2023-24
476,"Greensburg, IN",24700,Level Level 3,Minimal,undefined,15,2023-24
329,"Greenville, NC",24780,Level Level 3,Minimal,undefined,15,2023-24
526,"Greenville, OH",24820,Level Level 3,Minimal,undefined,15,2023-24
168,"Greenville-Anderson-Mauldin, SC",24860,Level Level 6,Moderate,undefined,15,2023-24
306,"Guayama, PR",25020,Level Level 2,Minimal,undefined,15,2023-24
442,"Gulfport-Biloxi-Pascagoula, MS",25060,Level Level 2,Minimal,undefined,15,2023-24
888,"Guymon, OK",25100,Level Level 4,Low,undefined,15,2023-24
138,"Hagerstown-Martinsburg, MD-WV",25180,Level Level 1,Minimal,undefined,15,2023-24
156,"Hailey, ID",25200,Level Level 1,Minimal,undefined,15,2023-24
456,"Hammond, LA",25220,Level Level 2,Minimal,undefined,15,2023-24
690,"Hanford-Corcoran, CA",25260,Level Level 2,Minimal,undefined,15,2023-24
653,"Harrisburg-Carlisle, PA",25420,Level Level 3,Minimal,undefined,15,2023-24
516,"Harrison, AR",25460,Level Level 1,Minimal,undefined,15,2023-24
281,"Harrisonburg, VA",25500,Level Level 3,Minimal,undefined,15,2023-24
195,"Hartford-West Hartford-East Hartford, CT",25540,Level Level 2,Minimal,undefined,15,2023-24
459,"Hastings, NE",25580,Level Level 4,Low,undefined,15,2023-24
868,"Hattiesburg, MS",25620,Level Level 1,Minimal,undefined,15,2023-24
